State,StCodeAP,StCodeInd,District,DstCodeAP,DstCodeInd,Mandal,MndCodeAP,MndCodeInd,Village,VillCodeAP,VillCodeIn,Shape_Area
Andhra Pradesh,28,28,Prakasam,17,549,Veligandla,38,05135,K.Kesavabotlavari Khandrika,003,591226,1.05035514166
Andhra Pradesh,28,28,Prakasam,17,549,Veligandla,38,05135,Ganesuni Palle,005,591228,2.60105533489
Andhra Pradesh,28,28,Prakasam,17,549,Giddalur,17,05133,Chatti Reddy Palle,013,591192,3.87059904583
Andhra Pradesh,28,28,Prakasam,17,549,Giddalur,17,05133,Mundla Padu,018,591196,28.56482419660
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Kalagatla,023,591271,6.57115511133
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Peda Alavala Padu,005,591420,53.94502107370
Andhra Pradesh,28,28,Prakasam,17,549,Veligandla,38,05135,Veligandla,018,591241,21.79020904160
Andhra Pradesh,28,28,Prakasam,17,549,Giddalur,17,05133,Narava,008,591188,5.27637350348
Andhra Pradesh,28,28,Prakasam,17,549,Veligandla,38,05135,Mogallur,017,591240,25.68399261050
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Chowta Gogula Palle,004,591419,3.34257242238
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,Paleti Padumacharlavari Khandrika,016,591386,1.21574461084
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,Patcheva,004,591372,11.80363028630
Andhra Pradesh,28,28,Prakasam,17,549,Giddalur,17,05133,Thamballa Palle,006,591186,3.05711814661
Andhra Pradesh,28,28,Prakasam,17,549,Veligandla,38,05135,Gurugupadu,009,591232,2.30319210653
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Polavaram,021,591269,7.36220897012
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Gosulaveedu,024,591272,4.17034209150
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,Chatukupadu,007,591376,7.86574682014
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Rajupalem,005,591207,17.89999668760
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Nimma Maheswarapuram,022,591270,1.43616476753
Andhra Pradesh,28,28,Prakasam,17,549,Veligandla,38,05135,Manamadugu,015,591238,4.81994987592
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,Vavileti Padu,018,591388,6.08395753969
Andhra Pradesh,28,28,Prakasam,17,549,Tangutur,29,05141,Ananthavaram,002,591367,21.14165023760
Andhra Pradesh,28,28,Prakasam,17,549,Veligandla,38,05135,Hussain Puram,014,591237,13.34601986570
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,Paidi Padu,009,591377,9.32397095225
Andhra Pradesh,28,28,Prakasam,17,549,Giddalur,17,05133,Narasimhuni Palle,009,591189,1.18208621290
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Ayyanapalem,025,591273,1.95639330476
Andhra Pradesh,28,28,Prakasam,17,549,Veligandla,38,05135,Immadi Cheruvu,021,591244,15.83047227900
Andhra Pradesh,28,28,Prakasam,17,549,Veligandla,38,05135,Ramalinga Puram,020,591243,13.06724709250
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,Ilavaram Mamidala Vari Khandrika,008,591375,0.72158581696
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Chennipadu,005,591398,15.84563687930
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,Narasingolu,012,591380,13.84193117510
Andhra Pradesh,28,28,Prakasam,17,549,Bestawaripeta,20,05131,Kona Palle,021,591166,25.71397435590
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,P.G. Khandrika,019,591389,1.63128268350
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Chinaalavala Padu,028,591276,9.82851457902
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,Chirrikura Padu,013,591383,10.02484309480
Andhra Pradesh,28,28,Prakasam,17,549,Veligandla,38,05135,Ramagopalapuram,019,591242,7.41250554832
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,N.M.V. Khandrika,011,591379,0.69211735021
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Nallaguntla,004,591206,10.33965856720
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,Zarugumilli,020,591390,16.71147602490
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,Kamepalle Agraharam,005,591373,2.33737561828
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,Davagudur,014,591384,8.64286120772
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Manginapadu,004,591397,2.93236382089
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Battupalle,003,591418,9.58029388991
Andhra Pradesh,28,28,Prakasam,17,549,Veligandla,38,05135,Vedulla Cheruvu,022,591245,7.43224556596
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Rachagundlapadu,026,591274,5.59109641185
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Pachavabala Gopalapuram,006,591399,3.97576148280
Andhra Pradesh,28,28,Prakasam,17,549,Giddalur,17,05133,Kommunuru,019,591198,20.42202510490
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Rajolupadu,003,591396,8.97878906194
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Lingojipuram,027,591275,4.67609463308
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,Ramachandrapuram,010,591378,3.50384981771
Andhra Pradesh,28,28,Prakasam,17,549,Tangutur,29,05141,Velagapudi,003,591368,5.66493374145
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Uppala Dinne,008,591401,2.94287420725
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Muddapadu,002,591417,15.21599643230
Andhra Pradesh,28,28,Prakasam,17,549,Giddalur,17,05133,Kotha Kota,017,591197,12.91594645480
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Edamakallu,010,591212,26.96923816790
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Ravula Kollu,007,591400,23.60463858960
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Takkellapadu,029,591277,9.75566553454
Andhra Pradesh,28,28,Prakasam,17,549,Veligandla,38,05135,Bonthagunta Palle,016,591239,5.18609220647
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Guduru Moravai Palle,006,591208,1.02854805560
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Kandukur,06,05148,Jillelamudi,004,591529,10.24180108590
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,K.Bitragunta,023,591393,16.27460288430
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Vempadu,009,591402,7.98540519080
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Talakondapadu,001,591416,24.18996358870
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Vennam Palle,007,591209,1.64969597154
Andhra Pradesh,28,28,Prakasam,17,549,Giddalur,17,05133,Sanjeevarao Peta,020,591199,16.68842844370
Andhra Pradesh,28,28,Prakasam,17,549,Veligandla,38,05135,Marapagunta,025,591248,9.66468352137
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Boganampadu,016,591410,29.09171087410
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Marella,008,591423,19.49561630970
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Kandukur,06,05148,Palukur,006,591531,30.88458615540
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,N.V.V. Khandrika,021,591391,2.10391631398
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Pothavaram,007,591422,3.65980361605
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Rama Govinda Puram,009,591424,4.92314772081
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Vijaya Gopala Puram,037,591285,6.86002871990
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Kandukur,06,05148,Pandalapadu,003,591528,6.77752119489
Andhra Pradesh,28,28,Prakasam,17,549,Veligandla,38,05135,Nagireddy Palle,026,591249,12.92703758040
Andhra Pradesh,28,28,Prakasam,17,549,Singarayakonda,30,05149,Pakala,005,591550,24.44243004460
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Ramavari Palle,015,591217,9.62775519958
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Pullareddi Palle,011,591213,5.07162022324
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Muppalla,010,591403,6.94369356183
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Cherukuru,015,591409,48.66132410610
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Jammalamadaka,031,591279,15.16778834760
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,Nandanavanam,022,591392,12.78201089770
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Thungodu,002,591439,27.30514905110
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Vellaturu,012,591406,14.95809459940
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Neredu Palle,006,591421,10.42225250670
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Chirla Dinne,036,591284,22.21835932950
Andhra Pradesh,28,28,Prakasam,17,549,Veligandla,38,05135,Kotala Palle,023,591246,9.79427511798
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Umamaheswarapuram,030,591278,5.94872264187
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Pedacherlo Palle,010,591425,31.48005955740
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Lingareddi Palle,008,591210,0.81113689832
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Chinthala Palle,012,591214,12.53396592100
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Viranchi Puram,006,591443,7.41239498225
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Darsi Thimmakka Palle,019,591456,60.85185340560
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Kandukur,06,05148,Vikkiralapeta,005,591530,7.34061424520
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Pedagogulapalle,007,591444,34.48732244050
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Ponnaluru,013,591407,20.97154583810
Andhra Pradesh,28,28,Prakasam,17,549,Singarayakonda,30,05149,Kalikivaya,002,591545,10.08470663990
Andhra Pradesh,28,28,Prakasam,17,549,Veligandla,38,05135,Chodavaram,024,591247,5.71964477589
Andhra Pradesh,28,28,Prakasam,17,549,Singarayakonda,30,05149,Somarajupalle,004,591549,22.05582982320
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Kristam Palle,009,591211,1.47445407708
Andhra Pradesh,28,28,Prakasam,17,549,Singarayakonda,30,05149,Mulaguntapadu,003,591552,4.65860520063
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Komarolu,013,591215,22.00025240070
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Balavenkata Puram,038,591286,6.37336618026
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Kandukur,06,05148,Muppalakesaramvarikandrika,002,591527,0.24244445832
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Balli Palle,039,591287,38.90677487420
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Badineni Palle,014,591216,1.10291217877
Andhra Pradesh,28,28,Prakasam,17,549,Giddalur,17,05133,Gadikota,021,591200,22.99383340990
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Devaki Marri,001,591438,4.43949444846
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Chennakesavapuram,032,591280,2.13002240763
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,J.G.Khandrika,024,591381,1.40523531834
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Kandukur,06,05148,Kovur,008,591533,12.99749313220
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Singara Botla Palem,011,591404,5.42433725457
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Kandukur,06,05148,Kondikandukur,007,591532,6.16385484961
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Murugammi,011,591426,21.20848053090
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Talaneelamala,003,591440,58.62012124880
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Boyamadugula,005,591442,12.40608800140
Andhra Pradesh,28,28,Prakasam,17,549,Singarayakonda,30,05149,Kanumalla,001,591546,10.26306148710
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Suravari Palle,016,591218,0.89433063618
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Gosigundala,015,591430,1.57535009316
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Ponnaluru Gudavari Khandrika,014,591408,3.52933253673
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Guravajipeta,035,591283,29.39216455500
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Pedavari Madugu,014,591429,6.27642525735
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Viswanadha Puram,040,591288,5.03126423779
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Mottu Palle,017,591219,0.66294853648
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Reddicherla,020,591222,28.61177085880
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Bedusu Palle,018,591220,7.81056918282
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Vangapadu,033,591281,8.43358357907
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Chinavari Madugu,012,591427,6.54931442370
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Vellaturikalidasuvarikhandrika,022,591405,3.07250436001
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Kandukur,06,05148,Kandukur,012,NA,68.18929366260
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Brahmana Palle,019,591221,3.08553929487
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Chintala Palem,009,591446,19.12860755010
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Malepadu,017,591411,9.77427227170
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Lingam Gunta,018,591412,12.85921679920
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Ippagunta,020,591414,17.26489706890
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Kandukur,06,05148,Anantha Sagaram,009,591534,5.82702041710
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Voletivaripalem,05,05147,Veeranna Palem,002,591505,16.19297293250
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Pitchi Gunta Palle,013,591428,1.03434047443
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Pedavenkanna Palem,021,591415,8.42411926895
Andhra Pradesh,28,28,Prakasam,17,549,Kanigiri,22,05136,Krishna Puram,034,591282,15.62050953710
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Kandukur,06,05148,Mahadevapuram,010,591535,0.89672741941
Andhra Pradesh,28,28,Prakasam,17,549,Giddalur,17,05133,Uyyala Wada,022,591201,24.99900346030
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Vepagum Palle,016,591431,9.42158503886
Andhra Pradesh,28,28,Prakasam,17,549,Zarugumilli,31,05142,Yeduluru Padu,025,591382,10.57569191000
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Kandukur,06,05148,Ogur,011,591536,12.17321764200
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Mundlapadu,008,591445,10.05447957330
Andhra Pradesh,28,28,Prakasam,17,549,Pamur,36,05146,Raviguntapalle,006,591481,22.66398025430
Andhra Pradesh,28,28,Prakasam,17,549,Ponnaluru,34,05143,Chouta Palem,019,591413,11.36205174210
Andhra Pradesh,28,28,Prakasam,17,549,Singarayakonda,30,05149,Singarayakonda,007,591548,12.72496471680
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Peda Irla Padu,021,591436,64.01080583110
Andhra Pradesh,28,28,Prakasam,17,549,Singarayakonda,30,05149,Bingini Palle,006,591551,12.86859314530
Andhra Pradesh,28,28,Prakasam,17,549,Singarayakonda,30,05149,Sanampudi,008,591547,15.47341343070
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Musunoor,021,591458,30.09755064720
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Yekunam Puram,011,591448,8.77060574635
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Chinthagum Palle,017,591432,22.42850832040
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Voletivaripalem,05,05147,Ramachandrapuram,003,591507,10.34523595030
Andhra Pradesh,28,28,Prakasam,17,549,Komarolu,19,05134,Allinagaram,021,591223,17.71687691180
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Venkataya Cheruvu,004,591441,11.20475116140
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Arivemula,010,591447,5.40823265815
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Voletivaripalem,05,05147,Kakutur,015,591519,11.38621176890
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Voletivaripalem,05,05147,Polineni Cheruvu,001,591506,28.34103819200
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Thummagunta,012,591449,8.03258702844
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Ulavapadu,07,05152,Karedu,003,591594,53.26797429090
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Voletivaripalem,05,05147,Nukavaram,014,591518,5.69393747574
Andhra Pradesh,28,28,Prakasam,17,549,Pamur,36,05146,Dadireddi Pallle,003,591478,9.37105412370
Andhra Pradesh,28,28,Prakasam,17,549,Pamur,36,05146,Gummalampadu,004,591479,11.90317271990
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Darsigunta Peta,013,591450,2.82742121101
Andhra Pradesh,28,28,Prakasam,17,549,Pamur,36,05146,Kattakinda Palli,001,591476,27.25559857320
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Voletivaripalem,05,05147,Nawabpalem,004,591508,8.63367331614
Andhra Pradesh,28,28,Prakasam,17,549,Pamur,36,05146,Nasikatrayambakam,007,591482,5.87341517353
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Chandra Sekhara Puram,020,591457,14.00152786500
Andhra Pradesh,28,28,Prakasam,17,549,Pamur,36,05146,Chilamkur,002,591477,10.90071369140
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Komatigunta,022,591459,5.68446821394
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Voletivaripalem,05,05147,Nekunampuram   @   Pokur,013,591517,23.03779170150
Andhra Pradesh,28,28,Prakasam,17,549,Pamur,36,05146,Vaggampalle,005,591480,21.03066483490
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Guntu Palle,018,591433,35.53601699820
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Kandukur,06,05148,Kancharagunta,013,591537,2.46955975995
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Ranganayuni Palle,018,591455,5.69043423379
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Kandukur,06,05148,Kondamudusu Palem,014,591538,11.86403007850
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Voletivaripalem,05,05147,Sameerapalem,012,591516,13.22205203960
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Ulavapadu,07,05152,Manneti Kota,002,591593,7.10807848896
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Voletivaripalem,05,05147,East Polineni Palem,005,591509,6.04021152751
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Ulavapadu,07,05152,Atmakur,001,591592,11.63556489640
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Bodavula Dinne,016,591453,5.44417933071
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Kondaboyina Palle,017,591454,7.00585521735
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Voletivaripalem,05,05147,Chundi,007,591511,58.56308185940
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Vittala Puram,020,591435,2.34944235312
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Voletivaripalem,05,05147,Voletivaripalem,006,591510,20.61713682380
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Bontha Vari Palle,014,591451,13.67339259430
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Chinthapudi,023,591460,6.22895669815
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Uppalapadu,028,591465,12.34378226940
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Sankara Puram,019,591434,4.47427915505
Andhra Pradesh,28,28,Prakasam,17,549,Pamur,36,05146,Inimerla,008,591483,41.75016286250
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Kandukur,06,05148,Anandapuram,015,591539,0.89687293199
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Ulavapadu,07,05152,K.Rajupalem,004,591595,18.34187845490
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Malameedi Palle,033,591470,28.60168516670
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Kandukur,06,05148,Mopadu,016,591540,16.02779717760
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Voletivaripalem,05,05147,Singamnenipalle,017,591521,7.28764169232
Andhra Pradesh,28,28,Prakasam,17,549,Pedacherlo Palle,35,05144,Lakshmakka Palle,022,591437,5.78649887869
Andhra Pradesh,28,28,Prakasam,17,549,Chandrasekhara Puram,37,05145,Kovilam Padu,025,591462,4.29719149013
Andhra Pradesh,28,28,Sri Potti Sriramulu Nellore,18,550,Voletivaripalem,05,05147,Kondasamudram,011,591515,8.26355719684
